candidate_id,title,authors,year,doi,arxiv_id,primary_url,facets,families,method_groups,query_ids,route_occurrences,score,decision,screen_reason,provenance
doi:10.18653/v1/2022.acl-long.26,GLM: General Language Model Pretraining with Autoregressive Blank Infilling,Zhengxiao Du; Yujie Qian; Xiao Liu; Ming Ding; Jiezhong Qiu; Zhilin Yang; Jie Tang,2022,10.18653/v1/2022.acl-long.26,,https://doi.org/10.18653/v1/2022.acl-long.26,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.softx.2015.06.001,GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,M Abraham; Teemu J. Murtola; Roland Schulz; Szilárd Páll; Jeremy C. Smith; Berk Hess; Erik Lindahl,2015,10.1016/j.softx.2015.06.001,,https://doi.org/10.1016/j.softx.2015.06.001,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41467-023-38468-8,General framework for E(3)-equivariant neural network representation of density functional theory Hamiltonian,Xiaoxun Gong; He Li; Nianlong Zou; Runzhang Xu; Wenhui Duan; Yong Xu,2023,10.1038/s41467-023-38468-8,,https://doi.org/10.1038/s41467-023-38468-8,extension,keyword,,Q24,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1159/000360229,Group-Based Trajectory Modeling: An Overview,Daniel S. Nagin,2014,10.1159/000360229,,https://doi.org/10.1159/000360229,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/scientificamerican07161892-13790asupp,Growth of the Thomson-Houston Electric Company,,1892,10.1038/scientificamerican07161892-13790asupp,,https://doi.org/10.1038/scientificamerican07161892-13790asupp,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/s11336-009-9136-x,High-dimensional Exploratory Item Factor Analysis by A Metropolis–Hastings Robbins–Monro Algorithm,Li Cai,2009,10.1007/s11336-009-9136-x,,https://doi.org/10.1007/s11336-009-9136-x,correction,keyword,,Q17,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41560-023-01280-1,High-entropy electrolytes for practical lithium metal batteries,Sang Cheol Kim; Jingyang Wang; Rong Xu; Pu Zhang; Yuelang Chen; Zhuojun Huang; Yufei Yang; Zhiao Yu; Solomon T. Oyakhire; Wenbo Zhang; Louisa C. Greenburg; Mun Sek Kim; David Boyle; Philaphon Sayavong; Yusheng Ye; Jian Qin; Zhenan Bao; Yi Cui,2023,10.1038/s41560-023-01280-1,,https://doi.org/10.1038/s41560-023-01280-1,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41467-019-11848-9,Highly efficient decomposition of ammonia using high-entropy alloy catalysts,Pengfei Xie; Yonggang Yao; Zhennan Huang; Zhenyu Liu; Junlei Zhang; Tangyuan Li; Guofeng Wang; Reza Shahbazian‐Yassar; Liangbing Hu; Chao Wang,2019,10.1038/s41467-019-11848-9,,https://doi.org/10.1038/s41467-019-11848-9,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1177/0278364920917446,Human motion trajectory prediction: a survey,Andrey Rudenko; Luigi Palmieri; Michael Herman; Kris M Kitani; Dariu M Gavrila; Kai O Arras,2020,10.1177/0278364920917446,,https://doi.org/10.1177/0278364920917446,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/nature10902,"Ice-sheet collapse and sea-level rise at the Bølling warming 14,600 years ago",Pierre Deschamps; Nicolas Durand; Édouard Bard; Bruno Hamelin; Gilbert Camoin; Alexander Thomas; Gideon M. Henderson; Jun’ichi Okuno; Yūsuke Yokoyama,2012,10.1038/nature10902,,https://doi.org/10.1038/nature10902,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1109/cvpr.2017.632,Image-to-Image Translation with Conditional Adversarial Networks,Phillip Isola; Jun-Yan Zhu; Tinghui Zhou; Alexei A. Efros,2017,10.1109/cvpr.2017.632,,https://doi.org/10.1109/cvpr.2017.632,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/nnano.2017.45,Imaging modes of atomic force microscopy for application in molecular and cell biology,Yves F. Dufrêne; Toshio Ando; Ricardo Garcı́a; David Alsteens; David Martínez-Martín; Andreas Engel; Christoph Gerber; Daniel J. Müller,2017,10.1038/nnano.2017.45,,https://doi.org/10.1038/nnano.2017.45,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1111/1467-6346.00076,"Index to Volume 36 Number 1, January 16th‐February 15th 1999. Published March 8th 1999",,1999,10.1111/1467-6346.00076,,https://doi.org/10.1111/1467-6346.00076,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1038/nature22391,Layer-dependent ferromagnetism in a van der Waals crystal down to the monolayer limit,Bevin Huang; Genevieve Clark; Efrén Navarro‐Moratalla; Dahlia Klein; Ran Cheng; Kyle L. Seyler; Ding Zhong; Emma Schmidgall; Michael A. McGuire; David Cobden; Wang Yao; Di Xiao; Pablo Jarillo‐Herrero; Xiaodong Xu,2017,10.1038/nature22391,,https://doi.org/10.1038/nature22391,failure,keyword,,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1023/a:1022623210503,Learning Bayesian Networks: The Combination of Knowledge and Statistical Data,David Heckerman; Dan Geiger; David M. Chickering,1995,10.1023/a:1022623210503,,https://doi.org/10.1023/a:1022623210503,correction,keyword,,Q17,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.euroneuro.2018.08.001,"Live fast, die young? A review on the developmental trajectories of ADHD across the lifespan",Barbara Franke; Giorgia Michelini; Philip Asherson; Tobias Banaschewski; Andrea Bilbow; Jan K. Buitelaar; Bru Cormand; Stephen V. Faraone; Ylva Ginsberg; Jan Haavik; Jonna Kuntsi; Henrik Larsson; Klaus‐Peter Lesch; Josep Antoni Ramos‐Quiroga; János Réthelyi; Marta Ribasés; Andreas Reif,2018,10.1016/j.euroneuro.2018.08.001,,https://doi.org/10.1016/j.euroneuro.2018.08.001,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1140/epjc/s10052-023-11633-5,Lorentz group equivariant autoencoders,Zichun Hao; R. Kansal; J. Duarte; N. Chernyavskaya,2023,10.1140/epjc/s10052-023-11633-5,,https://doi.org/10.1140/epjc/s10052-023-11633-5,extension,keyword,,Q24,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41586-019-1855-2,Mass balance of the Greenland Ice Sheet from 1992 to 2018,The IMBIE Team,2019,10.1038/s41586-019-1855-2,,https://doi.org/10.1038/s41586-019-1855-2,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/nature13405,Metastable liquid–liquid transition in a molecular model of water,Jeremy C. Palmer; Fausto Martelli; Yang Liu; Roberto Car; Athanassios Z. Panagiotopoulos; Pablo G. Debenedetti,2014,10.1038/nature13405,,https://doi.org/10.1038/nature13405,failure,keyword,,Q12,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.actamat.2016.05.007,Microstructural stability and mechanical behavior of FeNiMnCr high entropy alloy under ion irradiation,N.A.P. Kiran Kumar; C. Li; Keith J. Leonard; Hongbin Bei; S.J. Zinkle,2016,10.1016/j.actamat.2016.05.007,,https://doi.org/10.1016/j.actamat.2016.05.007,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1021/cr500006j,Molecular Separation with Organic Solvent Nanofiltration: A Critical Review,Patrizia Marchetti; Maria F. Jimenez‐Solomon; György Székely; Andrew G. Livingston,2014,10.1021/cr500006j,,https://doi.org/10.1021/cr500006j,failure,keyword,,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/s40279-015-0351-6,Motor Competence and its Effect on Positive Developmental Trajectories of Health,Leah E. Robinson; David F. Stodden; Lisa M. Barnett; Vítor P. Lopes; Samuel W. Logan; Luís Paulo Rodrigues; Eva D’Hondt,2015,10.1007/s40279-015-0351-6,,https://doi.org/10.1007/s40279-015-0351-6,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.aei.2022.101552,Multi-mode data augmentation and fault diagnosis of rotating machinery using modified ACGAN designed with new framework,Wei Li; Xiang Zhong; Haidong Shao; Baoping Cai; Xingkai Yang,2022,10.1016/j.aei.2022.101552,,https://doi.org/10.1016/j.aei.2022.101552,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1080/1461670x.2011.571825,NORMALIZING TWITTER,Dominic L. Lasorsa; Seth C. Lewis; Avery E. Holton,2011,10.1080/1461670x.2011.571825,,https://doi.org/10.1080/1461670x.2011.571825,adjacent_method,keyword,,Q18,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/978-94-017-9780-1_100713,Nano-patterning,,2016,10.1007/978-94-017-9780-1_100713,,https://doi.org/10.1007/978-94-017-9780-1_100713,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-540-29678-2_3801,Neural Stem Cells,,2009,10.1007/978-3-540-29678-2_3801,,https://doi.org/10.1007/978-3-540-29678-2_3801,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-540-29678-2_3802,Neural Tube,,2009,10.1007/978-3-540-29678-2_3802,,https://doi.org/10.1007/978-3-540-29678-2_3802,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-642-16483-5_4210,OM,,2011,10.1007/978-3-642-16483-5_4210,,https://doi.org/10.1007/978-3-642-16483-5_4210,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-642-16483-5_4206,Oligomerization Domain,,2011,10.1007/978-3-642-16483-5_4206,,https://doi.org/10.1007/978-3-642-16483-5_4206,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-642-16483-5_4208,Oligosaccharides,,2011,10.1007/978-3-642-16483-5_4208,,https://doi.org/10.1007/978-3-642-16483-5_4208,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-642-16483-5_4209,Ollier Disease,,2011,10.1007/978-3-642-16483-5_4209,,https://doi.org/10.1007/978-3-642-16483-5_4209,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/s10208-016-9340-x,On a Generalization of the Preconditioned Crank–Nicolson Metropolis Algorithm,Daniel Rudolf; Björn Sprungk,2016,10.1007/s10208-016-9340-x,,https://doi.org/10.1007/s10208-016-9340-x,correction,keyword,,Q17,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/s11222-011-9296-2,On adaptive Metropolis–Hastings methods,Jim E. Griffin; Stephen G. Walker,2011,10.1007/s11222-011-9296-2,,https://doi.org/10.1007/s11222-011-9296-2,correction,keyword,,Q17,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.22323/1.430.0045,Oscillating Autocorrelation and the HMC Algorithm,Falk Zimmermann,2023,10.22323/1.430.0045,,https://doi.org/10.22323/1.430.0045,evaluation,evaluation,,Q34,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=evaluation,current Crossref response
doi:10.1016/s0021-9258(19)52451-6,PROTEIN MEASUREMENT WITH THE FOLIN PHENOL REAGENT,OliverH. Lowry; NiraJ. Rosebrough; A. Farr; RoseJ. Randall,1951,10.1016/s0021-9258(19)52451-6,,https://doi.org/10.1016/s0021-9258(19)52451-6,failure,keyword,,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/978-3-642-28753-4_101613,Pain Disorder,,2013,10.1007/978-3-642-28753-4_101613,,https://doi.org/10.1007/978-3-642-28753-4_101613,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1007/978-3-642-28753-4_201585,Pain Drawings,,2013,10.1007/978-3-642-28753-4_201585,,https://doi.org/10.1007/978-3-642-28753-4_201585,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1136/bmj.l2323,Physical activity trajectories and mortality: population based cohort study,Alexander Mok; Kay‐Tee Khaw; Robert Luben; Nick Wareham; Søren Brage,2019,10.1136/bmj.l2323,,https://doi.org/10.1136/bmj.l2323,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s42254-021-00314-5,Physics-informed machine learning,George Em Karniadakis; Ioannis G. Kevrekidis; Lu Lu; Paris Perdikaris; Sifan Wang; Liu Yang,2021,10.1038/s42254-021-00314-5,,https://doi.org/10.1038/s42254-021-00314-5,extension,keyword,,Q24,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41467-017-00467-x,Rechargeable aqueous zinc-manganese dioxide batteries with high energy and power densities,Ning Zhang; Fangyi Cheng; Junxiang Liu; Liubin Wang; Xinghui Long; Xiaosong Liu; Fujun Li; Jun Chen,2017,10.1038/s41467-017-00467-x,,https://doi.org/10.1038/s41467-017-00467-x,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.18653/v1/2020.emnlp-main.541,Recurrent Event Network: Autoregressive Structure Inferenceover Temporal Knowledge Graphs,Woojeong Jin; Meng Qu; Xisen Jin; Xiang Ren,2020,10.18653/v1/2020.emnlp-main.541,,https://doi.org/10.18653/v1/2020.emnlp-main.541,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1145/3018661.3018689,Recurrent Recommender Networks,Chao-Yuan Wu; Amr Ahmed; Alex Beutel; Alexander J. Smola; How Jing,2017,10.1145/3018661.3018689,,https://doi.org/10.1145/3018661.3018689,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1051/0004-6361:20021053,Relativistic simulations of rotational core collapse II. Collapse dynamics and gravitational radiation,Harald Dimmelmeier; José A. Font; Ewald Müller,2002,10.1051/0004-6361:20021053,,https://doi.org/10.1051/0004-6361:20021053,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41545-021-00127-0,Removal of heavy metal ions from wastewater: a comprehensive and critical review,Naef A.A. Qasem; Ramy H. Mohammed; Dahiru U. Lawal,2021,10.1038/s41545-021-00127-0,,https://doi.org/10.1038/s41545-021-00127-0,failure,keyword,scaling,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41586-019-1631-3,Resolving the fibrotic niche of human liver cirrhosis at single-cell level,Prakash Ramachandran; Ross Dobie; John R. Wilson‐Kanamori; Elena Dorà; Beth E. P. Henderson; N. Thin Luu; Jordan R. Portman; Kylie P. Matchett; Madara Brice; John A. Marwick; Richard S. Taylor; Mirjana Efremova; Roser Vento‐Tormo; Neil O. Carragher; Timothy J. Kendall; Jonathan Fallowfield; Ewen M. Harrison; Damian J. Mole; Stephen J. Wigmore; Philip N. Newsome; Chris J. Weston; John P. Iredale; Frank Tacke; Jeffrey W. Pollard; Chris P. Ponting; John C. Marioni; Sarah A. Teichmann; Neil C. Henderson,2019,10.1038/s41586-019-1631-3,,https://doi.org/10.1038/s41586-019-1631-3,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1109/comst.2020.3028247,Satellite Communications in the New Space Era: A Survey and Future Challenges,Oltjon Kodheli; Eva Lagunas; Nicola Maturo; Shree Krishna Sharma; Bhavani Shankar; Jesús Fabián Mendoza Montoya; Juan Carlos Merlano Duncán; Danilo Spano; Symeon Chatzinotas; Steven Kisseleff; Jorge Querol; Lei Lei; Thang X. Vu; George Goussetis,2020,10.1109/comst.2020.3028247,,https://doi.org/10.1109/comst.2020.3028247,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
